rp_string,pl_string,sentence,sentence_xpath,xml_name,status
62,"[18, 61, 62]","If the incision line follows the direction of predominant skin tension, it is recommended to perform one or more z-plasties to disperse the tension that will otherwise pull on the length of the scar [18, 61, 62].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[9]/p/list/list-item[1]/p/list/list-item[2]/p),1,212)",21test.xml
55,"[55, 65]","This is because if the keloid recurs, it is likely to be larger and longer than the original keloid [55, 65].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[9]/p/list/list-item[1]/p/list/list-item[5]/p),176,109)",21test.xml
65,"[55, 65]","This is because if the keloid recurs, it is likely to be larger and longer than the original keloid [55, 65].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[9]/p/list/list-item[1]/p/list/list-item[5]/p),176,109)",21test.xml
18,"[18, 61]","Instead, subcutaneous sutures should be placed under the flaps so that the triangular flaps transpose themselves naturally [18, 61].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[9]/p/list/list-item[2]/p/list/list-item[2]/p),211,132)",21test.xml
61,"[18, 61]","Instead, subcutaneous sutures should be placed under the flaps so that the triangular flaps transpose themselves naturally [18, 61].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[9]/p/list/list-item[2]/p/list/list-item[2]/p),211,132)",21test.xml
68,"[68, 69]","If excising the keloid or hypertrophic scar leads to a wound that cannot be closed by low tension primary sutures, it should be reconstructed with skin grafts or flaps [68, 69].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[10]/p/list/list-item[1]/p/list/list-item[1]/p),1,177)",21test.xml
69,"[68, 69]","If excising the keloid or hypertrophic scar leads to a wound that cannot be closed by low tension primary sutures, it should be reconstructed with skin grafts or flaps [68, 69].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[10]/p/list/list-item[1]/p/list/list-item[1]/p),1,177)",21test.xml
70,[70–73],It is also important to apply the same postoperative recurrence prevention methods to the skin graft or flap donor site [70–73].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[10]/p/list/list-item[1]/p/list/list-item[2]/p),1,128)",21test.xml
in sequence,[70–73],It is also important to apply the same postoperative recurrence prevention methods to the skin graft or flap donor site [70–73].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[10]/p/list/list-item[1]/p/list/list-item[2]/p),1,128)",21test.xml
in sequence,[70–73],It is also important to apply the same postoperative recurrence prevention methods to the skin graft or flap donor site [70–73].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[10]/p/list/list-item[1]/p/list/list-item[2]/p),1,128)",21test.xml
73,[70–73],It is also important to apply the same postoperative recurrence prevention methods to the skin graft or flap donor site [70–73].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[10]/p/list/list-item[1]/p/list/list-item[2]/p),1,128)",21test.xml
[74],not in list,Island flaps do not benefit from such stretching because they are completely surrounded by stiff scar tissue [74].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[10]/p/list/list-item[2]/p/list/list-item[1]/p),260,114)",21test.xml
76,"[76, 77]","For example, if radiation treatment with a biologically effective dose (BED) of at least 30 Gy* is completed within 1 week after keloid resection, the keloid recurrence rate improves to 10% or less (compared to a rate of 50–80% after surgery alone) [76, 77].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[1]/p/list/list-item[1]/p),264,258)",21test.xml
77,"[76, 77]","For example, if radiation treatment with a biologically effective dose (BED) of at least 30 Gy* is completed within 1 week after keloid resection, the keloid recurrence rate improves to 10% or less (compared to a rate of 50–80% after surgery alone) [76, 77].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[1]/p/list/list-item[1]/p),264,258)",21test.xml
76,"[76, 77]","In previous reports [76, 77], the α/β ratio of keloid tissue was estimated to be 10 Gy.","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[1]/p/list/list-item[1]/p),618,87)",21test.xml
77,"[76, 77]","In previous reports [76, 77], the α/β ratio of keloid tissue was estimated to be 10 Gy.","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[1]/p/list/list-item[1]/p),618,87)",21test.xml
[75],not in list,The most common postoperative radiotherapy regimen for keloids is 15 Gy/3 fractions/3 days [75].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[1]/p/list/list-item[2]/p),1,96)",21test.xml
[75],not in list,The 2016 edition of the Japanese guideline to radiotherapy planning for benign diseases [75] does not state that standard treatment regimens can induce secondary carcinogenesis.,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[1]/p/list/list-item[4]/p),1,177)",21test.xml
[75],not in list,This is because the radiation dose drops at the edge of the irradiation field [75].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[1]/p/list/list-item[5]/p),123,83)",21test.xml
75,"[75, 78]","Therefore, site-specific radiation protocols are recommended [75, 78].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[2]/p/list/list-item[2]/p),187,70)",21test.xml
78,"[75, 78]","Therefore, site-specific radiation protocols are recommended [75, 78].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[2]/p/list/list-item[2]/p),187,70)",21test.xml
79,"[79, 80]","There are also reports of intra-tissue irradiation and mold irradiation using brachytherapy [79, 80].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[2]/p/list/list-item[3]/p),82,101)",21test.xml
80,"[79, 80]","There are also reports of intra-tissue irradiation and mold irradiation using brachytherapy [79, 80].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[2]/p/list/list-item[3]/p),82,101)",21test.xml
[75],not in list,Increasing the fraction dose and the total dose is likely to elevate the risk of side effects such as pigmentation [75].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[3]/p/list/list-item[1]/p),1,120)",21test.xml
[77],not in list,Areas where the thyroid or mammary gland lies directly under the skin should not be subjected to radiotherapy because these organs have a high risk of developing cancer [77].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[3]/p/list/list-item[2]/p),1,174)",21test.xml
[77],not in list,Radiotherapy should not be given to children because they are in a radiosensitive growth stage [77].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[11]/p/list/list-item[3]/p/list/list-item[3]/p),1,100)",21test.xml
[80],not in list,"Consequently, it is currently recommended to treat pathological scars with surgery combined with postoperative radiotherapy [80].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[12]/p/list/list-item[1]/p/list/list-item/p),97,129)",21test.xml
[81],not in list,One retrospective cohort study [81] also showed that radiation monotherapy of 64 patients with bulky unresectable keloids with 37.5 Gy/5 fractions/5 weeks induced significant regression in 97% at 18 months.,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[12]/p/list/list-item[2]/p/list/list-item/p),139,206)",21test.xml
82,[82–84],"The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
in sequence,[82–84],"The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
84,[82–84],"The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
[85],not in list,"The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
83,"[83, 85]","The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
85,"[83, 85]","The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
86,"[86, 87]","The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
87,"[86, 87]","The vascular lasers that can achieve this are the pulsed dye laser (585 nm [82–84] or 595 nm [85]) and the YAG laser (532 nm [83, 85] or 1064 nm [86, 87]).","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),341,155)",21test.xml
84,"[84, 87–91]","The main clinical effect of vascular laser therapy is to decrease erythema and pruritus [84, 87–91].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),497,100)",21test.xml
87,"[84, 87–91]","The main clinical effect of vascular laser therapy is to decrease erythema and pruritus [84, 87–91].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),497,100)",21test.xml
in sequence,"[84, 87–91]","The main clinical effect of vascular laser therapy is to decrease erythema and pruritus [84, 87–91].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),497,100)",21test.xml
in sequence,"[84, 87–91]","The main clinical effect of vascular laser therapy is to decrease erythema and pruritus [84, 87–91].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),497,100)",21test.xml
in sequence,"[84, 87–91]","The main clinical effect of vascular laser therapy is to decrease erythema and pruritus [84, 87–91].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),497,100)",21test.xml
91,"[84, 87–91]","The main clinical effect of vascular laser therapy is to decrease erythema and pruritus [84, 87–91].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[1]/p),497,100)",21test.xml
92,"[92, 93]","Fully ablative laser therapy is not recommended for pathological scars because it associates with high recurrence rates [92, 93].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[3]/p),1,129)",21test.xml
93,"[92, 93]","Fully ablative laser therapy is not recommended for pathological scars because it associates with high recurrence rates [92, 93].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[3]/p),1,129)",21test.xml
[94],not in list,"However, the results may vary depending on which device is used [94].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[1]/p/list/list-item[4]/p),95,69)",21test.xml
[95],not in list,The treatments were performed 2–4 times with intervals of approximately 4–8 weeks [95].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[2]/p/list/list-item[1]/p),277,87)",21test.xml
87,"[87, 95]","Pulsed dye laser and YAG laser have only limited efficacy with thick keloids and hypertrophic scars [87, 95].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[3]/p/list/list-item[2]/p),1,109)",21test.xml
95,"[87, 95]","Pulsed dye laser and YAG laser have only limited efficacy with thick keloids and hypertrophic scars [87, 95].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[13]/p/list/list-item[3]/p/list/list-item[2]/p),1,109)",21test.xml
56,"[56, 96–98]","Special medical make-up techniques such as “Rehabilitation Make-up®” can temporarily improve the appearance of keloids, hypertrophic scars, and mature scars [56, 96–98].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[14]/p/list/list-item[1]/p/list/list-item[1]/p),1,169)",21test.xml
96,"[56, 96–98]","Special medical make-up techniques such as “Rehabilitation Make-up®” can temporarily improve the appearance of keloids, hypertrophic scars, and mature scars [56, 96–98].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[14]/p/list/list-item[1]/p/list/list-item[1]/p),1,169)",21test.xml
in sequence,"[56, 96–98]","Special medical make-up techniques such as “Rehabilitation Make-up®” can temporarily improve the appearance of keloids, hypertrophic scars, and mature scars [56, 96–98].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[14]/p/list/list-item[1]/p/list/list-item[1]/p),1,169)",21test.xml
98,"[56, 96–98]","Special medical make-up techniques such as “Rehabilitation Make-up®” can temporarily improve the appearance of keloids, hypertrophic scars, and mature scars [56, 96–98].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[14]/p/list/list-item[1]/p/list/list-item[1]/p),1,169)",21test.xml
56,"[56, 98]","This may also yield more positive attitudes to the treatment of their scars [56, 98].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[14]/p/list/list-item[1]/p/list/list-item[3]/p),191,85)",21test.xml
98,"[56, 98]","This may also yield more positive attitudes to the treatment of their scars [56, 98].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[14]/p/list/list-item[1]/p/list/list-item[3]/p),191,85)",21test.xml
[99],not in list,This is particularly true for girls and women and patients who suffer (or suffered in the past) from mental ill-health [99].,"substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[15]/p/list/list-item[1]/p/list/list-item[1]/p),108,124)",21test.xml
100,"[100, 101]","Children who develop scars on their body after receiving burn injuries are also likely to develop mental health problems [100, 101].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[15]/p/list/list-item[1]/p/list/list-item[2]/p),1,132)",21test.xml
101,"[100, 101]","Children who develop scars on their body after receiving burn injuries are also likely to develop mental health problems [100, 101].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[15]/p/list/list-item[1]/p/list/list-item[2]/p),1,132)",21test.xml
[102],not in list,"Burn patients, especially pediatric patients, should be supported by the mental health acute care team and the psychological and social care team in the hospital before discharge [102].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[15]/p/list/list-item[2]/p/list/list-item[1]/p),1,185)",21test.xml
[102],not in list,"After discharge, the patients should be aided by the municipal children care support group and volunteer organizations run by the social welfare council [102].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[15]/p/list/list-item[2]/p/list/list-item[1]/p),187,159)",21test.xml
[98],not in list,"Make-up therapy not only improves patient satisfaction with their appearance, it can also decrease the anthrophobia that these patients sometimes develop [98].","substring(string(/article/body/sec[2]/sec[3]/p[1]/list/list-item[15]/p/list/list-item[2]/p/list/list-item[2]/p),1,159)",21test.xml
[103],not in list,"However, because it appeared to be only weakly effective, this technique eventually fell out of favor [103].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[2]/p),98,108)",21test.xml
104,[104–109],"However, in recent years, multiple studies have shown that intralesional cryotherapy effectively reduces keloid volume, pain, and itch [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),1,145)",21test.xml
in sequence,[104–109],"However, in recent years, multiple studies have shown that intralesional cryotherapy effectively reduces keloid volume, pain, and itch [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),1,145)",21test.xml
in sequence,[104–109],"However, in recent years, multiple studies have shown that intralesional cryotherapy effectively reduces keloid volume, pain, and itch [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),1,145)",21test.xml
in sequence,[104–109],"However, in recent years, multiple studies have shown that intralesional cryotherapy effectively reduces keloid volume, pain, and itch [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),1,145)",21test.xml
in sequence,[104–109],"However, in recent years, multiple studies have shown that intralesional cryotherapy effectively reduces keloid volume, pain, and itch [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),1,145)",21test.xml
109,[104–109],"However, in recent years, multiple studies have shown that intralesional cryotherapy effectively reduces keloid volume, pain, and itch [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),1,145)",21test.xml
104,[104–109],"In addition, a significant side effect of this therapy is depigmentation [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),258,83)",21test.xml
in sequence,[104–109],"In addition, a significant side effect of this therapy is depigmentation [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),258,83)",21test.xml
in sequence,[104–109],"In addition, a significant side effect of this therapy is depigmentation [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),258,83)",21test.xml
in sequence,[104–109],"In addition, a significant side effect of this therapy is depigmentation [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),258,83)",21test.xml
in sequence,[104–109],"In addition, a significant side effect of this therapy is depigmentation [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),258,83)",21test.xml
109,[104–109],"In addition, a significant side effect of this therapy is depigmentation [104–109].","substring(string(/article/body/sec[2]/sec[3]/p[2]/list/list-item/p/list/list-item[3]/p),258,83)",21test.xml
[110],not in list,"5-FU is widely administered via an intralesional injection, either on its own [110] or combined with steroid injections [111] or laser therapy [112, 113].","substring(string(/article/body/sec[2]/sec[3]/p[3]/list/list-item/p/list/list-item[3]/p),1,154)",21test.xml
[111],not in list,"5-FU is widely administered via an intralesional injection, either on its own [110] or combined with steroid injections [111] or laser therapy [112, 113].","substring(string(/article/body/sec[2]/sec[3]/p[3]/list/list-item/p/list/list-item[3]/p),1,154)",21test.xml
112,"[112, 113]","5-FU is widely administered via an intralesional injection, either on its own [110] or combined with steroid injections [111] or laser therapy [112, 113].","substring(string(/article/body/sec[2]/sec[3]/p[3]/list/list-item/p/list/list-item[3]/p),1,154)",21test.xml
113,"[112, 113]","5-FU is widely administered via an intralesional injection, either on its own [110] or combined with steroid injections [111] or laser therapy [112, 113].","substring(string(/article/body/sec[2]/sec[3]/p[3]/list/list-item/p/list/list-item[3]/p),1,154)",21test.xml
[111],not in list,It has also been used after surgery [111].,"substring(string(/article/body/sec[2]/sec[3]/p[3]/list/list-item/p/list/list-item[3]/p),156,42)",21test.xml
[114],not in list,One of the 5-FU monotherapy regimens that has been reported to be relatively effective consists of low-dose 5-FU (less than 5 ml of a 2–4 mg/ml preparation) that is injected into the lesion once every 2 weeks [114].,"substring(string(/article/body/sec[2]/sec[3]/p[3]/list/list-item/p/list/list-item[4]/p),1,215)",21test.xml
[115],not in list,A systematic review suggests that the clinical effectiveness of 5-FU injections is unstable since recurrence rates of up to 47% have been observed [115].,"substring(string(/article/body/sec[2]/sec[3]/p[3]/list/list-item/p/list/list-item[5]/p),1,153)",21test.xml
116,[116–118],Several studies have reported using intralesional BTX injection to treat keloids or hypertrophic scars [116–118].,"substring(string(/article/body/sec[2]/sec[3]/p[4]/list/list-item/p/list/list-item/p),1,113)",21test.xml
in sequence,[116–118],Several studies have reported using intralesional BTX injection to treat keloids or hypertrophic scars [116–118].,"substring(string(/article/body/sec[2]/sec[3]/p[4]/list/list-item/p/list/list-item/p),1,113)",21test.xml
118,[116–118],Several studies have reported using intralesional BTX injection to treat keloids or hypertrophic scars [116–118].,"substring(string(/article/body/sec[2]/sec[3]/p[4]/list/list-item/p/list/list-item/p),1,113)",21test.xml
[119],not in list,A recent prospective study showed that injecting hypertrophic scars and mature scars with autologous fat improves scar pliability [119].,"substring(string(/article/body/sec[2]/sec[3]/p[5]/list/list-item/p/list/list-item[1]/p),1,136)",21test.xml
[120],not in list,"Moreover, a randomized clinical trial showed that when mature pediatric burn scars were injected with autologous fat, the treatment did not influence any scar variables, including pigmentation, vascularity, height, or pliability [120].","substring(string(/article/body/sec[2]/sec[3]/p[5]/list/list-item/p/list/list-item[2]/p),1,235)",21test.xml
[2],not in list,Small lesions on the auricular cartilage that have strong hypertrophic scar properties (JSS 2015 score of 6–15 points [2]) can be treated with corticosteroid tape/plaster or injections.,"substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[1]/p),1,185)",21test.xml
[2],not in list,Large or multiple auricular cartilage scars that have strong hypertrophic scar properties and all auricular cartilage scars that have strong keloid-like properties (JSS 2015 score of 16 or more points [2]) can be treated by surgery.,"substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[2]/p),1,232)",21test.xml
70,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
74,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
76,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
78,"[70–74, 76–78]","If surgery is selected, it should be followed with postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[3]/p),1,159)",21test.xml
66,"[66, 67]","During surgery, it is important to maintain the shape of the auricle: consequently, it is best to employ the core excision method [66, 67].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[4]/p),1,139)",21test.xml
67,"[66, 67]","During surgery, it is important to maintain the shape of the auricle: consequently, it is best to employ the core excision method [66, 67].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[4]/p),1,139)",21test.xml
77,"[77, 78]","The recommended postoperative radiotherapy protocol is 15 Gy/3 fractions/3 days [77, 78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[9]/p),1,89)",21test.xml
78,"[77, 78]","The recommended postoperative radiotherapy protocol is 15 Gy/3 fractions/3 days [77, 78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[9]/p),1,89)",21test.xml
17,[17–19],"If the resected area exhibits signs of recurrence (e.g., scar induration, swelling, pain, and/or itch), corticosteroid tape/plaster [17–19] can often dampen the inflammation.","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[11]/p),1,174)",21test.xml
in sequence,[17–19],"If the resected area exhibits signs of recurrence (e.g., scar induration, swelling, pain, and/or itch), corticosteroid tape/plaster [17–19] can often dampen the inflammation.","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[11]/p),1,174)",21test.xml
19,[17–19],"If the resected area exhibits signs of recurrence (e.g., scar induration, swelling, pain, and/or itch), corticosteroid tape/plaster [17–19] can often dampen the inflammation.","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[1]/p/list/list-item[11]/p),1,174)",21test.xml
[2],not in list,Small earlobe lesions that have strong hypertrophic scar properties (JSS 2015 score of 6–15 points [2]) can be treated with corticosteroid tape/plaster or injections.,"substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[3]/p),1,166)",21test.xml
[2],not in list,This is also true for all earlobe lesions that have strong keloid characteristics (JSS 2015 score of 16 or more points [2]).,"substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[4]/p),99,124)",21test.xml
70,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
74,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
76,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
in sequence,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
78,"[70–74, 76–78]","If surgery is selected, it should be followed by postoperative radiotherapy or combined with corticosteroid tape/plaster or injection therapy [70–74, 76–78].","substring(string(/article/body/sec[2]/sec[4]/p/list/list-item[2]/p/list/list-item[5]/p),1,157)",21test.xml
